ean,nombre,precio,descuento,imagen_link
7702175108286,,NoneNone,,
7702027041914,TOALLA HIGIENICA NOSOTRAS PLUS CLASICA X 30 UNIDADES ,15500,,https://olimpica.vtexassets.com/arquivos/ids/480868-800-auto?width=800&height=auto&aspect=true
7702037875615,,NoneNone,,
7702027435522,TAMPON NOSOTRAS CON APLICADOR REGULAR X 8  UNIDADES X 2 PAQUETES ,20500,,https://olimpica.vtexassets.com/arquivos/ids/480886-800-auto?width=800&height=auto&aspect=true
7702037875134,,NoneNone,,
7703092015145,,NoneNone,,
7709218317353,,NoneNone,,
7709552800061,,NoneNone,,
7702001029723,LECHE UHT ALPIN SEMIDESCREMADA CHOCOLATE CAJA 200ML X6 ,12900,,https://olimpica.vtexassets.com/arquivos/ids/488018-800-auto?width=800&height=auto&aspect=true
7709218317315,,NoneNone,,
7709552800030,,NoneNone,,
7709218317339,,NoneNone,,
7702020040327,,NoneNone,,
7702020052092,PASTA ESPAGUETTI CONZAZONI 500 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488522-800-auto?width=800&height=auto&aspect=true
7702020052313,PASTA PENNE RIGATE CONZAZONI 500 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488523-800-auto?width=800&height=auto&aspect=true
7702020052351,,NoneNone,,
7702020112055,PASTA CAB ANGEL LA MUÑECA 250 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/498470-800-auto?width=800&height=auto&aspect=true
7702020112154,,NoneNone,,
7702020117012,PASTA ESPAGUETTI LA MUÑECA 1 kg ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488527-800-auto?width=800&height=auto&aspect=true
7702020212021,,NoneNone,,
7702177019245,,NoneNone,,
7702059301017,,NoneNone,,
7702059601339,ENDULZANTE INCAUCA MORENA LIGHT  454 GR ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/489200-800-auto?width=800&height=auto&aspect=true
7702059601308,ENDULZANTE INCAUCA LIGHT  454 GR ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/478238-800-auto?width=800&height=auto&aspect=true
7702560000010,AGUA OXIGENADA 50% SOLUCION X 120 MILILITROS JGB ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/490765-800-auto?width=800&height=auto&aspect=true
7702560000386,,NoneNone,,
7702560009532,ALCOHOL 350 MILILITROS JGB ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/513530-800-auto?width=800&height=auto&aspect=true
7702560026102,KOLA GRANULADA TARRITO ROJO TRADICIONAL 135 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/490781-800-auto?width=800&height=auto&aspect=true
7702560027420,,NoneNone,,
7702560030888,CEPILLO DENTAL FLUOCARDENT LIMPIEZA MAX X 2 UNIDADES ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/490785-800-auto?width=800&height=auto&aspect=true
7702560039621,GASA JGB ANTIADHERENTE ESTERIL 7.5 CM CAJA X 48 UNIDADES ,15850,,https://olimpica.vtexassets.com/arquivos/ids/490796-800-auto?width=800&height=auto&aspect=true
7702560041884,ENJUAGUE BUCAL FLUOCARDENT FRESCURA MAX INTENSO 600ML ,14400,,https://olimpica.vtexassets.com/arquivos/ids/490811-800-auto?width=800&height=auto&aspect=true
7702511003046,,NoneNone,,
7707096201764,,NoneNone,,
5000281005034,WHISKY OLD PARR 12 AÑOS 500 ML ,85000,,https://olimpica.vtexassets.com/arquivos/ids/486341-800-auto?width=800&height=auto&aspect=true
5410316942775,VODKA SMIRNOFF 700 ML ,70000,,https://olimpica.vtexassets.com/arquivos/ids/486378-800-auto?width=800&height=auto&aspect=true
7702026180614,TAMPON NOSOTRAS DIGITAL SUPER X 20 UNIDADES + 5 MINI TAMPONES ,14900,,https://olimpica.vtexassets.com/arquivos/ids/480858-800-auto?width=800&height=auto&aspect=true
7702026180607,TAMPON NOSOTRAS DIGITAL REGULAR X 20 UNIDADES + 5 MINI TAMPONES ,15000,,https://olimpica.vtexassets.com/arquivos/ids/488659-800-auto?width=800&height=auto&aspect=true
7702027044199,,NoneNone,,
7702457515610,,NoneNone,,
7702457515221,,NoneNone,,
7702026176914,TOALLA COCINA FAMILIA PRACTI-DIAR 150HOJA X1 ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488649-800-auto?width=800&height=auto&aspect=true
7702027435614,TAMPON NOSOTRAS CON APLICADOR SUPER X 8  UNIDADES X 2 PAQUETES ,20500,,https://olimpica.vtexassets.com/arquivos/ids/480887-800-auto?width=800&height=auto&aspect=true
7702026020156,SERVILLETA FAMILIA 100 un ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488616-800-auto?width=800&height=auto&aspect=true
7707181105885,PAÑAL PEQUEÑIN EXTRA PROTECCION ETAPA 4 X 30 UNIDADES ,22700,,https://olimpica.vtexassets.com/arquivos/ids/492320-800-auto?width=800&height=auto&aspect=true
7707181181971,,NoneNone,,
7707181188314,KIT DE BIENVENIDA PEQUEÑIN RECIEN NACIDO ,31400,,https://olimpica.vtexassets.com/arquivos/ids/492327-800-auto?width=800&height=auto&aspect=true
7702085021637,SALSA MONTICELLO PESTO GENOVESE 190 g ,15550,,https://olimpica.vtexassets.com/arquivos/ids/489260-800-auto?width=800&height=auto&aspect=true
7707181150595,PAÑAL PEQUEÑIN EXTRA PROTECCION ETAPA 4 X 60 UNIDADES ,61800,,https://olimpica.vtexassets.com/arquivos/ids/492326-800-auto?width=800&height=auto&aspect=true
7702026178734,,NoneNone,,
7707181105953,PAÑAL PEQUEÑIN EXTRA PROTECCION ETAPA 3 X 30 UNIDADES ,18900,,https://olimpica.vtexassets.com/arquivos/ids/492322-800-auto?width=800&height=auto&aspect=true
7702026312640,,NoneNone,,
7702026180362,,NoneNone,,
7709218317322,,NoneNone,,
7702020212052,HARINA DE MAIZ BLANCA DOÑAREPA EXTRA FINA 1 kg ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/498473-800-auto?width=800&height=auto&aspect=true
7702007037166,CHOCOLATINA JUMBO 18 g 10 UND ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488270-800-auto?width=800&height=auto&aspect=true
7702007030068,,NoneNone,,
7702409012037,,NoneNone,,
7702409011085,MANI MANITOBA CHOCOLATE 50 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/478428-800-auto?width=800&height=auto&aspect=true
7702409596759,CREMA DE MANI MANITOBA PASTA DOY PACK 150 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/490520-800-auto?width=800&height=auto&aspect=true
7702085021606,PASTA LASAÑA MONTICELLO # 510 PRECOCIDA 400g ,10150,,https://olimpica.vtexassets.com/arquivos/ids/489258-800-auto?width=800&height=auto&aspect=true
7702409012587,MANI MANITOBA MIX ORIGINAL  X 200 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/490517-800-auto?width=800&height=auto&aspect=true
7702409012297,,NoneNone,,
7702409012556,MANI MANITOBA CON ARANDANOS 200 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/498528-800-auto?width=800&height=auto&aspect=true
7702032253838,CAFÉ INSTANTANEO COLCAFE CAPUCCINO CLASICO 270 g ,13400,,https://olimpica.vtexassets.com/arquivos/ids/488850-800-auto?width=800&height=auto&aspect=true
7702026175214,CAFÉ INSTANTANEO COLCAFE CAPUCCINO CLASICO 270 g ,13400,,https://olimpica.vtexassets.com/arquivos/ids/488850-800-auto?width=800&height=auto&aspect=true
7702085014288,,NoneNone,,
7702085013076,,NoneNone,,
7702032106752,,NoneNone,,
7702007205503,CHOCOLATE DE MESA LA ESPECECIAL NRANAJA X 12 500 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488334-800-auto?width=800&height=auto&aspect=true
7702026175221,,NoneNone,,
7702026175191,,NoneNone,,
7702085012055,,NoneNone,,
7702007049176,PASABOCA LA ESPECIAL MEZCLA ARANDANOS 180g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488288-800-auto?width=800&height=auto&aspect=true
7702085021149,PASTA PENNE RIGATE MONTICELLO 500 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/489254-800-auto?width=800&height=auto&aspect=true
7702025117062,GALLETA TOSH AJONJOLI X 9 243 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488573-800-auto?width=800&height=auto&aspect=true
7702025100279,GALLETA TOSH LIGHT CHOCOLATE 144 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488562-800-auto?width=800&height=auto&aspect=true
7702007001358,MANI LA ESPECIAL CON PASAS 200 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488254-800-auto?width=800&height=auto&aspect=true
7702007057997,BEBIDA ACHOCOLATADA CHOCOLISTO CROCANTE DOY PACK 250 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488306-800-auto?width=800&height=auto&aspect=true
7702007001303,MANI LA ESPECIAL 200 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488253-800-auto?width=800&height=auto&aspect=true
7702007049718,CREMA JET TARRO 350 g ,11850,,https://olimpica.vtexassets.com/arquivos/ids/488292-800-auto?width=800&height=auto&aspect=true
7702457516228,,NoneNone,,
7702007524086,,NoneNone,,
7702085012123,,NoneNone,,
7702007205053,,NoneNone,,
7702007049671,,NoneNone,,
7702085012024,PASTA ESPAGUETTI DORIA CLASICA 250 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/489245-800-auto?width=800&height=auto&aspect=true
7702085013021,,NoneNone,,
7701101233085,ARVEJAS CON ZANAHORIA ZENU 300 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/487918-800-auto?width=800&height=auto&aspect=true
7701101356548,,NoneNone,,
7702085012482,PASTA DORIA TORNILLO CTE 250 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/489248-800-auto?width=800&height=auto&aspect=true
7702007031553,COCOA CORONA POLVO 230 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488261-800-auto?width=800&height=auto&aspect=true
7702025104741,GALLETA NOEL SULTANA TACO 220 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488569-800-auto?width=800&height=auto&aspect=true
7701101233207,,NoneNone,,
7702032104376,,NoneNone,,
7701101246948,,NoneNone,,
7701101356906,POLLO ZENU CON CHAMPIÑONES AL VINO 160 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/487960-800-auto?width=800&height=auto&aspect=true
7701101356913,POLLO ZENU CON ADEREZO MAYONONESA 160 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/487961-800-auto?width=800&height=auto&aspect=true
