ean,nombre,precio,descuento,imagen_link
7702047037607,,NoneNone,,
7702047037638,,NoneNone,,
7702047037942,,NoneNone,,
7702047038239,,NoneNone,,
7702047038550,,NoneNone,,
7702047038628,,NoneNone,,
7702047038857,,NoneNone,,
7702047039915,,NoneNone,,
7702047040133,,NoneNone,,
7702047128862,,NoneNone,,
7702047129203,,NoneNone,,
7702047129364,,NoneNone,,
7702047130261,,NoneNone,,
7702047131039,,NoneNone,,
7702047131046,,NoneNone,,
7702047133682,,NoneNone,,
7702047134139,,NoneNone,,
7702047134955,,NoneNone,,
7702047135761,,NoneNone,,
7702047135785,,NoneNone,,
7702047135822,,NoneNone,,
7702047135846,,NoneNone,,
7702047135921,,NoneNone,,
7702047135945,,NoneNone,,
7702047135983,,NoneNone,,
7702047136829,,NoneNone,,
7702047137581,,NoneNone,,
7702047138236,,NoneNone,,
7702047138366,,NoneNone,,
7702047138502,,NoneNone,,
7702047138564,,NoneNone,,
7702047139394,,NoneNone,,
7702048175049,,NoneNone,,
7702048216506,,NoneNone,,
7702048216544,,NoneNone,,
7702048226505,,NoneNone,,
7702048226543,,NoneNone,,
7702048231745,,NoneNone,,
7702048231752,,NoneNone,,
7702048231769,,NoneNone,,
7702048244615,,NoneNone,,
7702048245643,,NoneNone,,
7702048279990,,NoneNone,,
7702048289500,,NoneNone,,
7702048289692,,NoneNone,,
7702048293620,,NoneNone,,
7702049000012,,NoneNone,,
7702049000036,,NoneNone,,
7702049000463,,NoneNone,,
7702049000555,,NoneNone,,
7702049001552,,NoneNone,,
7702049001569,,NoneNone,,
7702049100019,,NoneNone,,
7702049800414,,NoneNone,,
7702049800490,,NoneNone,,
7702050005341,,NoneNone,,
7702050008250,,NoneNone,,
7702050013025,,NoneNone,,
7702050018877,,NoneNone,,
7702050019072,,NoneNone,,
7702050019089,,NoneNone,,
7702050030459,,NoneNone,,
7702051002509,,NoneNone,,
7702055001317,AGUARDIENTE ORIGEN BOTELLA  750 ML ,33000,,https://olimpica.vtexassets.com/arquivos/ids/489049-800-auto?width=800&height=auto&aspect=true
7702055001409,RON MARQUES 8 AÑOS CANECA DIAMANTE 375ML ,38300,,https://olimpica.vtexassets.com/arquivos/ids/489050-800-auto?width=800&height=auto&aspect=true
7702055001904,,NoneNone,,
7702055001997,,NoneNone,,
7702055002079,,NoneNone,,
7702057060404,,NoneNone,,
7702057060435,,NoneNone,,
7702057060459,,NoneNone,,
7702057062446,,NoneNone,,
7702057080587,,NoneNone,,
7702057082079,,NoneNone,,
7702057083410,,NoneNone,,
7702057083427,,NoneNone,,
7702057083434,,NoneNone,,
7702057085766,,NoneNone,,
7702057085896,,NoneNone,,
7702057085902,,NoneNone,,
7702057085919,,NoneNone,,
7702057085926,,NoneNone,,
7702057085964,,NoneNone,,
7702057085971,,NoneNone,,
7702057087142,,NoneNone,,
7702057088071,,NoneNone,,
7702057089115,,NoneNone,,
7702057089979,,NoneNone,,
7702057160494,,NoneNone,,
7702057160807,,NoneNone,,
7702057186838,,NoneNone,,
7702057624170,,NoneNone,,
