ean,nombre,precio,descuento,imagen_link
7702433292863,RUBOR VOGUE COMPACTO PALO DE ROSA ,4560None,,https://olimpica.vtexassets.com/arquivos/ids/482635-800-auto?width=800&height=auto&aspect=true
7702433293075,SOMBRA VOGUE INDIVIDUAL CAMEL ,4960None,,https://olimpica.vtexassets.com/arquivos/ids/482643-800-auto?width=800&height=auto&aspect=true
7702433294447,,NoneNone,,
7702433297073,,NoneNone,,
7702433297172,,NoneNone,,
7702433298445,,NoneNone,,
7702433298476,,NoneNone,,
7702433298520,,NoneNone,,
7702433298544,,NoneNone,,
7702433298551,ESMALTE VOGUE FANTASTIC PETALO 14 ,3700None,,https://olimpica.vtexassets.com/arquivos/ids/482683-800-auto?width=800&height=auto&aspect=true
7702433298568,ESMALTE VOGUE FANTASTIC ROSA VIEJO 2 ,3700None,,https://olimpica.vtexassets.com/arquivos/ids/482688-800-auto?width=800&height=auto&aspect=true
7702433298629,ESMALTE VOGUE FANTASTIC AGRAZ 42 ,3700None,,https://olimpica.vtexassets.com/arquivos/ids/482693-800-auto?width=800&height=auto&aspect=true
7702433298667,,NoneNone,,
7702433298742,ESMALTE VOGUE FANTASTIC BCO ARMINO 0 ,3700None,,https://olimpica.vtexassets.com/arquivos/ids/482698-800-auto?width=800&height=auto&aspect=true
7702433298759,ESMALTE VOGUE FANTASTIC BCO ARMINO 0 ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482698-800-auto?width=800&height=auto&aspect=true
7702433298766,ESMALTE VOGUE FANTASTIC PALO D/ROSA ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482710-800-auto?width=800&height=auto&aspect=true
7702433298872,ESMALTE VOGUE FANTASTIC LILA FRANCES ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482715-800-auto?width=800&height=auto&aspect=true
7702433298889,ESMALTE VOGUE FANTASTIC NOVIA 07 ,3700None,,https://olimpica.vtexassets.com/arquivos/ids/478450-800-auto?width=800&height=auto&aspect=true
7702433299107,ESMALTE VOGUE FANTASTIC CIELO ROSA 1 ,3700None,,https://olimpica.vtexassets.com/arquivos/ids/482730-800-auto?width=800&height=auto&aspect=true
7702433299121,,NoneNone,,
7702433299176,,NoneNone,,
7702433299305,,NoneNone,,
7702433299473,,NoneNone,,
7702433304962,,NoneNone,,
7702433304986,,NoneNone,,
7702433304993,,NoneNone,,
7702433305006,,NoneNone,,
7702433305020,,NoneNone,,
7702433305037,,NoneNone,,
7702433321952,,NoneNone,,
7702433322485,ESMALTE VOGUE FANTASTIC MARTE 242 ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482769-800-auto?width=800&height=auto&aspect=true
7702433322508,,NoneNone,,
7702433322515,,NoneNone,,
7702433322522,ESMALTE VOGUE FANTASTIC URBANO 246 ,3700None,,https://olimpica.vtexassets.com/arquivos/ids/482779-800-auto?width=800&height=auto&aspect=true
7702433322546,ESMALTE VOGUE FANTASTIC AVELLANA 248 ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482789-800-auto?width=800&height=auto&aspect=true
7702433322560,ESMALTE VOGUE FANTASTIC HUMO 250 ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482797-800-auto?width=800&height=auto&aspect=true
7702433322584,ESMALTE VOGUE FANTASTIC CURUBA 252 ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482802-800-auto?width=800&height=auto&aspect=true
7702433322638,ESMALTE VOGUE FANTASTIC PRINCESA 256 ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482807-800-auto?width=800&height=auto&aspect=true
7702433322645,ESMALTE VOGUE FANTASTIC PRINCESA 256 ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482807-800-auto?width=800&height=auto&aspect=true
7702433322669,ESMALTE VOGUE FANTASTIC ATARDECER 25 ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482812-800-auto?width=800&height=auto&aspect=true
7702433323444,ESMALTE VOGUE FANTASTIC CHAMPANA 259 ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482815-800-auto?width=800&height=auto&aspect=true
7702433327114,,NoneNone,,
7702433327121,,NoneNone,,
7702433327169,ESMALTE VOGUE FANTASTIC VIOLETA ,3700None,,https://olimpica.vtexassets.com/arquivos/ids/482825-800-auto?width=800&height=auto&aspect=true
7702433327183,,NoneNone,,
7702433327206,,NoneNone,,
7702433328456,,NoneNone,,
7702433328470,LABIAL LIQUIDO VOGUE COLORISSIMO GRANATE ,9900None,,https://olimpica.vtexassets.com/arquivos/ids/482838-800-auto?width=800&height=auto&aspect=true
7702433328494,,NoneNone,,
7702433328500,,NoneNone,,
7702433328524,LABIAL LIQUIDO VOGUE COLORISSIMO CARMIN ,9900None,,https://olimpica.vtexassets.com/arquivos/ids/482842-800-auto?width=800&height=auto&aspect=true
7702433328531,LABIAL LIQUIDO VOGUE COLORISSIMO CARNAVAL ,9900None,,https://olimpica.vtexassets.com/arquivos/ids/478452-800-auto?width=800&height=auto&aspect=true
7702433330169,LABIAL LIQUIDO VOGUE COLORISSIMO AMARANTO ,9900None,,https://olimpica.vtexassets.com/arquivos/ids/478453-800-auto?width=800&height=auto&aspect=true
7702433330220,,NoneNone,,
7702433330251,,NoneNone,,
7702433330725,ESMALTE VOGUE EFECTO GEL ARMONIA ,5280None,,https://olimpica.vtexassets.com/arquivos/ids/482905-800-auto?width=800&height=auto&aspect=true
7702433478205,,NoneNone,,
7702434030013,,NoneNone,,
7702434030150,,NoneNone,,
7702434101270,,NoneNone,,
7702434101331,,NoneNone,,
7702434101355,,NoneNone,,
7702434101454,,NoneNone,,
7702434101546,,NoneNone,,
7702434103045,,NoneNone,,
7702434103120,,NoneNone,,
7702434104202,,NoneNone,,
7702434115307,,NoneNone,,
7702434202021,,NoneNone,,
7702434202045,,NoneNone,,
7702434202120,,NoneNone,,
7702434202168,,NoneNone,,
7702434203004,,NoneNone,,
7702434203080,,NoneNone,,
7702434203509,,NoneNone,,
7702434203615,,NoneNone,,
7702434203622,,NoneNone,,
7702434203646,,NoneNone,,
7702434203905,,NoneNone,,
7702434204025,,NoneNone,,
7702434204506,,NoneNone,,
7702434204513,,NoneNone,,
7702434205107,,NoneNone,,
7702434209983,,NoneNone,,
7702434222104,,NoneNone,,
7702434290110,,NoneNone,,
7702434299977,,NoneNone,,
7702436481042,,NoneNone,,
7702436487976,,NoneNone,,
7702436488027,,NoneNone,,
7702436488034,,NoneNone,,
7702437066149,,NoneNone,,
7702437068211,,NoneNone,,
7702437068563,,NoneNone,,
7702437068594,,NoneNone,,
7702437153757,,NoneNone,,
7702437228349,,NoneNone,,
7702437249443,,NoneNone,,
7702437249931,,NoneNone,,
7702437959328,,NoneNone,,
7702437959854,,NoneNone,,
7702437959885,,NoneNone,,
7702437959977,,NoneNone,,
7702439000103,,NoneNone,,
7702439000165,,NoneNone,,
7702439000295,,NoneNone,,
7702439000462,,NoneNone,,
7702439000523,,NoneNone,,
7702439000615,,NoneNone,,
7702439000707,,NoneNone,,
7702439000905,,NoneNone,,
7702439001483,,NoneNone,,
7702439004101,,NoneNone,,
7702439004675,,NoneNone,,
7702439005627,,NoneNone,,
7702439005849,,NoneNone,,
7702439005917,,NoneNone,,
7702439007270,,NoneNone,,
7702439008833,,NoneNone,,
7702439008918,,NoneNone,,
7702439073985,,NoneNone,,
7702439269197,,NoneNone,,
7702439385828,,NoneNone,,
7702447100369,,NoneNone,,
7702447100451,,NoneNone,,
7702447100475,,NoneNone,,
7702447100567,,NoneNone,,
7702447100659,,NoneNone,,
7702447101076,,NoneNone,,
7702447101090,,NoneNone,,
7702447200106,,NoneNone,,
7702447400018,,NoneNone,,
7702447710131,PAN MAMIPAN PULLMAN FAMILIAR 450 GR ,3040None,,https://olimpica.vtexassets.com/arquivos/ids/494408-800-auto?width=800&height=auto&aspect=true
7702450017135,TOSTADAS MAMIPAN 12 UND 200g ,2240None,,https://olimpica.vtexassets.com/arquivos/ids/494409-800-auto?width=800&height=auto&aspect=true
7702450026021,,NoneNone,,
7702451000198,,NoneNone,,
7702458001921,,NoneNone,,
7702458001969,,NoneNone,,
7702458002270,,NoneNone,,
